match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1444774,2024/25,2024-10-06,"The Wanderers Stadium, Johannesburg",1,0.1,Lions,Dolphins,J Richards,W Makwetu,DM Dupavillon,0,0,,,,,,,,,
1444774,2024/25,2024-10-06,"The Wanderers Stadium, Johannesburg",1,0.2,Lions,Dolphins,J Richards,W Makwetu,DM Dupavillon,3,0,,,,,,,,,
1444774,2024/25,2024-10-06,"The Wanderers Stadium, Johannesburg",1,0.3,Lions,Dolphins,W Makwetu,J Richards,DM Dupavillon,2,0,,,,,,,,,
1444774,2024/25,2024-10-06,"The Wanderers Stadium, Johannesburg",1,0.4,Lions,Dolphins,W Makwetu,J Richards,DM Dupavillon,4,0,,,,,,,,,
1444774,2024/25,2024-10-06,"The Wanderers Stadium, Johannesburg",1,0.5,Lions,Dolphins,W Makwetu,J Richards,DM Dupavillon,1,0,,,,,,,,,
1444774,2024/25,2024-10-06,"The Wanderers Stadium, Johannesburg",1,0.6,Lions,Dolphins,J Richards,W Makwetu,DM Dupavillon,0,1,1,,,,,,,,
1444774,2024/25,2024-10-06,"The Wanderers Stadium, Johannesburg",1,0.7,Lions,Dolphins,J Richards,W Makwetu,DM Dupavillon,0,0,,,,,,,,,
1444774,2024/25,2024-10-06,"The Wanderers Stadium, Johannesburg",1,1.1,Lions,Dolphins,W Makwetu,J Richards,O Cele,0,0,,,,,,caught,W Makwetu,,
1444774,2024/25,2024-10-06,"The Wanderers Stadium, Johannesburg",1,1.2,Lions,Dolphins,Zubayr Hamza,J Richards,O Cele,0,0,,,,,,,,,
1444774,2024/25,2024-10-06,"The Wanderers Stadium, Johannesburg",1,1.3,Lions,Dolphins,Zubayr Hamza,J Richards,O Cele,0,1,,,,1,,,,,
1444774,2024/25,2024-10-06,"The Wanderers Stadium, Johannesburg",1,1.4,Lions,Dolphins,J Richards,Zubayr Hamza,O Cele,0,0,,,,,,,,,
1444774,2024/25,2024-10-06,"The Wanderers Stadium, Johannesburg",1,1.5,Lions,Dolphins,J Richards,Zubayr Hamza,O Cele,0,0,,,,,,,,,
1444774,2024/25,2024-10-06,"The Wanderers Stadium, Johannesburg",1,1.6,Lions,Dolphins,J Richards,Zubayr Hamza,O Cele,0,0,,,,,,,,,
1444774,2024/25,2024-10-06,"The Wanderers Stadium, Johannesburg",1,2.1,Lions,Dolphins,Zubayr Hamza,J Richards,RS Pillay,4,0,,,,,,,,,
1444774,2024/25,2024-10-06,"The Wanderers Stadium, Johannesburg",1,2.2,Lions,Dolphins,Zubayr Hamza,J Richards,RS Pillay,1,0,,,,,,,,,
