match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1428710,2024,2024-10-04,"Providence Stadium, Guyana",1,0.1,Barbados Royals,Guyana Amazon Warriors,Q de Kock,RRS Cornwall,G Motie,2,0,,,,,,,,,
1428710,2024,2024-10-04,"Providence Stadium, Guyana",1,0.2,Barbados Royals,Guyana Amazon Warriors,Q de Kock,RRS Cornwall,G Motie,0,0,,,,,,,,,
1428710,2024,2024-10-04,"Providence Stadium, Guyana",1,0.3,Barbados Royals,Guyana Amazon Warriors,Q de Kock,RRS Cornwall,G Motie,4,0,,,,,,,,,
1428710,2024,2024-10-04,"Providence Stadium, Guyana",1,0.4,Barbados Royals,Guyana Amazon Warriors,Q de Kock,RRS Cornwall,G Motie,0,0,,,,,,,,,
1428710,2024,2024-10-04,"Providence Stadium, Guyana",1,0.5,Barbados Royals,Guyana Amazon Warriors,Q de Kock,RRS Cornwall,G Motie,0,0,,,,,,,,,
1428710,2024,2024-10-04,"Providence Stadium, Guyana",1,0.6,Barbados Royals,Guyana Amazon Warriors,Q de Kock,RRS Cornwall,G Motie,1,0,,,,,,,,,
1428710,2024,2024-10-04,"Providence Stadium, Guyana",1,1.1,Barbados Royals,Guyana Amazon Warriors,Q de Kock,RRS Cornwall,MM Ali,0,0,,,,,,,,,
1428710,2024,2024-10-04,"Providence Stadium, Guyana",1,1.2,Barbados Royals,Guyana Amazon Warriors,Q de Kock,RRS Cornwall,MM Ali,0,0,,,,,,,,,
1428710,2024,2024-10-04,"Providence Stadium, Guyana",1,1.3,Barbados Royals,Guyana Amazon Warriors,Q de Kock,RRS Cornwall,MM Ali,0,0,,,,,,,,,
1428710,2024,2024-10-04,"Providence Stadium, Guyana",1,1.4,Barbados Royals,Guyana Amazon Warriors,Q de Kock,RRS Cornwall,MM Ali,0,0,,,,,,,,,
1428710,2024,2024-10-04,"Providence Stadium, Guyana",1,1.5,Barbados Royals,Guyana Amazon Warriors,Q de Kock,RRS Cornwall,MM Ali,0,0,,,,,,,,,
1428710,2024,2024-10-04,"Providence Stadium, Guyana",1,1.6,Barbados Royals,Guyana Amazon Warriors,Q de Kock,RRS Cornwall,MM Ali,1,0,,,,,,,,,
1428710,2024,2024-10-04,"Providence Stadium, Guyana",1,2.1,Barbados Royals,Guyana Amazon Warriors,Q de Kock,RRS Cornwall,G Motie,1,0,,,,,,,,,
1428710,2024,2024-10-04,"Providence Stadium, Guyana",1,2.2,Barbados Royals,Guyana Amazon Warriors,RRS Cornwall,Q de Kock,G Motie,0,0,,,,,,,,,
1428710,2024,2024-10-04,"Providence Stadium, Guyana",1,2.3,Barbados Royals,Guyana Amazon Warriors,RRS Cornwall,Q de Kock,G Motie,1,0,,,,,,,,,
1428710,2024,2024-10-04,"Providence Stadium, Guyana",1,2.4,Barbados Royals,Guyana Amazon Warriors,Q de Kock,RRS Cornwall,G Motie,6,0,,,,,,,,,
