match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1428687,2024,2024-09-07,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,0.1,St Lucia Kings,Guyana Amazon Warriors,F du Plessis,J Charles,G Motie,1,0,,,,,,,,,
1428687,2024,2024-09-07,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,0.2,St Lucia Kings,Guyana Amazon Warriors,J Charles,F du Plessis,G Motie,1,0,,,,,,,,,
1428687,2024,2024-09-07,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,0.3,St Lucia Kings,Guyana Amazon Warriors,F du Plessis,J Charles,G Motie,4,0,,,,,,,,,
1428687,2024,2024-09-07,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,0.4,St Lucia Kings,Guyana Amazon Warriors,F du Plessis,J Charles,G Motie,1,0,,,,,,,,,
1428687,2024,2024-09-07,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,0.5,St Lucia Kings,Guyana Amazon Warriors,J Charles,F du Plessis,G Motie,0,0,,,,,,,,,
1428687,2024,2024-09-07,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,0.6,St Lucia Kings,Guyana Amazon Warriors,J Charles,F du Plessis,G Motie,0,0,,,,,,,,,
1428687,2024,2024-09-07,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,1.1,St Lucia Kings,Guyana Amazon Warriors,F du Plessis,J Charles,D Pretorius,0,0,,,,,,,,,
1428687,2024,2024-09-07,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,1.2,St Lucia Kings,Guyana Amazon Warriors,F du Plessis,J Charles,D Pretorius,0,0,,,,,,,,,
1428687,2024,2024-09-07,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,1.3,St Lucia Kings,Guyana Amazon Warriors,F du Plessis,J Charles,D Pretorius,0,0,,,,,,lbw,F du Plessis,,
1428687,2024,2024-09-07,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,1.4,St Lucia Kings,Guyana Amazon Warriors,AWJ Auguste,J Charles,D Pretorius,0,0,,,,,,,,,
1428687,2024,2024-09-07,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,1.5,St Lucia Kings,Guyana Amazon Warriors,AWJ Auguste,J Charles,D Pretorius,0,0,,,,,,,,,
1428687,2024,2024-09-07,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,1.6,St Lucia Kings,Guyana Amazon Warriors,AWJ Auguste,J Charles,D Pretorius,1,0,,,,,,,,,
1428687,2024,2024-09-07,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,2.1,St Lucia Kings,Guyana Amazon Warriors,AWJ Auguste,J Charles,KMA Paul,4,0,,,,,,,,,
1428687,2024,2024-09-07,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,2.2,St Lucia Kings,Guyana Amazon Warriors,AWJ Auguste,J Charles,KMA Paul,4,0,,,,,,,,,
1428687,2024,2024-09-07,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,2.3,St Lucia Kings,Guyana Amazon Warriors,AWJ Auguste,J Charles,KMA Paul,1,0,,,,,,,,,
1428687,2024,2024-09-07,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,2.4,St Lucia Kings,Guyana Amazon Warriors,J Charles,AWJ Auguste,KMA Paul,0,0,,,,,,,,,
1428687,2024,2024-09-07,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,2.5,St Lucia Kings,Guyana Amazon Warriors,J Charles,AWJ Auguste,KMA Paul,1,0,,,,,,,,,
1428687,2024,2024-09-07,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,2.6,St Lucia Kings,Guyana Amazon Warriors,AWJ Auguste,J Charles,KMA Paul,0,0,,,,,,,,,
1428687,2024,2024-09-07,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,3.1,St Lucia Kings,Guyana Amazon Warriors,J Charles,AWJ Auguste,D Pretorius,4,0,,,,,,,,,
1428687,2024,2024-09-07,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,3.2,St Lucia Kings,Guyana Amazon Warriors,J Charles,AWJ Auguste,D Pretorius,4,0,,,,,,,,,
1428687,2024,2024-09-07,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,3.3,St Lucia Kings,Guyana Amazon Warriors,J Charles,AWJ Auguste,D Pretorius,1,0,,,,,,,,,
1428687,2024,2024-09-07,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,3.4,St Lucia Kings,Guyana Amazon Warriors,AWJ Auguste,J Charles,D Pretorius,0,0,,,,,,,,,
1428687,2024,2024-09-07,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,3.5,St Lucia Kings,Guyana Amazon Warriors,AWJ Auguste,J Charles,D Pretorius,0,0,,,,,,run out,AWJ Auguste,,
1428687,2024,2024-09-07,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,3.6,St Lucia Kings,Guyana Amazon Warriors,J Charles,PBB Rajapaksa,D Pretorius,0,0,,,,,,,,,
1428687,2024,2024-09-07,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",1,4.1,St Lucia Kings,Guyana Amazon Warriors,PBB Rajapaksa,J Charles,S Joseph,1,0,,,,,,,,,
