match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1410317,2024,2024-09-26,"County Ground, Hove",1,0.1,Middlesex,Sussex,SD Robson,MD Stoneman,OE Robinson,1,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,0.2,Middlesex,Sussex,MD Stoneman,SD Robson,OE Robinson,0,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,0.3,Middlesex,Sussex,MD Stoneman,SD Robson,OE Robinson,0,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,0.4,Middlesex,Sussex,MD Stoneman,SD Robson,OE Robinson,4,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,0.5,Middlesex,Sussex,MD Stoneman,SD Robson,OE Robinson,0,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,0.6,Middlesex,Sussex,MD Stoneman,SD Robson,OE Robinson,0,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,1.1,Middlesex,Sussex,SD Robson,MD Stoneman,JD Unadkat,0,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,1.2,Middlesex,Sussex,SD Robson,MD Stoneman,JD Unadkat,1,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,1.3,Middlesex,Sussex,MD Stoneman,SD Robson,JD Unadkat,0,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,1.4,Middlesex,Sussex,MD Stoneman,SD Robson,JD Unadkat,0,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,1.5,Middlesex,Sussex,MD Stoneman,SD Robson,JD Unadkat,0,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,1.6,Middlesex,Sussex,MD Stoneman,SD Robson,JD Unadkat,0,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,2.1,Middlesex,Sussex,SD Robson,MD Stoneman,OE Robinson,4,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,2.2,Middlesex,Sussex,SD Robson,MD Stoneman,OE Robinson,4,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,2.3,Middlesex,Sussex,SD Robson,MD Stoneman,OE Robinson,0,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,2.4,Middlesex,Sussex,SD Robson,MD Stoneman,OE Robinson,0,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,2.5,Middlesex,Sussex,SD Robson,MD Stoneman,OE Robinson,0,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,2.6,Middlesex,Sussex,SD Robson,MD Stoneman,OE Robinson,0,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,3.1,Middlesex,Sussex,MD Stoneman,SD Robson,JD Unadkat,4,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,3.2,Middlesex,Sussex,MD Stoneman,SD Robson,JD Unadkat,0,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,3.3,Middlesex,Sussex,MD Stoneman,SD Robson,JD Unadkat,0,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,3.4,Middlesex,Sussex,MD Stoneman,SD Robson,JD Unadkat,0,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,3.5,Middlesex,Sussex,MD Stoneman,SD Robson,JD Unadkat,0,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,3.6,Middlesex,Sussex,MD Stoneman,SD Robson,JD Unadkat,0,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,4.1,Middlesex,Sussex,SD Robson,MD Stoneman,OE Robinson,0,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,4.2,Middlesex,Sussex,SD Robson,MD Stoneman,OE Robinson,0,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,4.3,Middlesex,Sussex,SD Robson,MD Stoneman,OE Robinson,1,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,4.4,Middlesex,Sussex,MD Stoneman,SD Robson,OE Robinson,0,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,4.5,Middlesex,Sussex,MD Stoneman,SD Robson,OE Robinson,0,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,4.6,Middlesex,Sussex,MD Stoneman,SD Robson,OE Robinson,0,0,,,,,,,,,
1410317,2024,2024-09-26,"County Ground, Hove",1,5.1,Middlesex,Sussex,SD Robson,MD Stoneman,JD Unadkat,0,0,,,,,,,,,
